P1,P2,cluster
0.24464877356183312,-0.6020863154202328,1
-0.5804818190624967,0.11273730212605292,2
-0.5676780214747369,0.08992727199485127,2
-0.5529871497650184,-0.005123587806587817,2
-0.5622251663434308,0.037138814183589976,2
-0.5717329791818796,0.07925175844764555,2
0.6893869124548926,-0.8112070208186086,1
-0.3956436639055232,0.45879648688207475,0
0.7812595997787329,-0.7177852425488999,1
-0.5126678680992812,0.318274492620935,0
-0.5648124656611184,0.05280626731879232,2
-0.13153453504180104,-0.6392022483314295,2
-0.5041485065024767,0.2910865634516615,2
-0.5676457630113207,0.17881749891867388,2
-0.55161135151403,-0.004262490466416108,2
-0.5593286885543711,0.031303880315896204,2
-0.01699809383247772,-0.4404287469809298,2
-0.5738418970826783,0.10472914363279973,2
-0.4063801478348465,0.45014982570288264,0
-0.5508074472063879,-0.0024679041334819962,2
-0.5721066644273424,0.10332425303213569,2
-0.4682011168983969,0.3874307961261743,0
-0.5648045232861717,0.10560064677379666,2
0.9206063621200529,-0.7083084738131966,1
0.8730385650084258,-0.7306318231653228,1
0.8092928115619054,-0.682390813643304,1
0.6200381726975385,-0.8286765614790419,1
-0.5671473312993002,0.1512523119739557,2
-0.5547834599872381,0.021891878943600736,2
-0.5724500531349525,0.19075454383948134,2
-0.5668444006927832,0.1315231770738038,2
0.26105505744078483,-0.8142810681158491,1
-0.5486732385608697,0.00015184578769893985,2
-0.5104103115523912,0.21429953598943766,2
-0.5522072977585841,0.18728356369208038,2
0.8451327990559033,0.6567797213535298,3
-0.5603413797002416,0.08827617615913125,2
0.9242545293556205,-0.7180410877786938,1
-0.5617398926783669,0.07466663363110142,2
1.1082635142080592,-0.40890654240619634,1
0.9832668842136476,-0.5386061224509903,1
-0.5412716064841895,0.10473492458983759,2
-0.5581700385701331,0.05245530766747396,2
-0.058707024951118736,0.3494147206843293,2
1.1818762113135777,-0.2928904388438791,1
-0.564500773703564,0.12589418418655793,2
1.1551169129340848,-0.4898151449035347,1
-0.28049142652450143,0.577102715732994,0
-0.5462307073307245,0.003711185925737494,2
0.9339535013389599,-0.7138346951549862,1
-0.525895826931792,0.28161415402901585,0
-0.5396994715002478,-0.0058340732663079145,2
0.9122324127005607,-0.20465143845958106,1
-0.5671809297948733,0.12418445707473624,2
-0.5588423655986569,0.09750059006300905,2
-0.5624419650860981,0.1489491892168838,2
0.8033672156156083,-0.6470053469972316,1
0.24102559105082635,0.7700459934144328,0
0.2111122325271494,-0.7116493585266966,1
-0.5599648820742611,0.09392308694633762,2
1.1695724332505861,-0.12877765441975172,3
-0.556998248715811,0.08255547599191376,2
0.04885297387697635,0.370154119131989,0
-0.18345408924657716,-0.587781067897401,2
-0.5586939902949386,0.09876884418559054,2
-0.5542803270877523,0.06113880397251142,2
-0.5543270247329518,0.07140323157175614,2
-0.5300680160110155,0.272647986867987,0
-0.5558424108677721,0.1395482639736627,2
-0.5594837521717275,0.15272303564891185,2
0.9835360416995477,-0.6381532748320424,1
-0.535581308670476,0.2588386712609113,2
0.17500915530240072,-0.757972625517571,1
-0.47604074102394717,0.4142857901044894,0
-0.47597108256755954,0.3607778172700333,0
-0.2562361754819141,0.5948169289381945,0
-0.4471052336054566,0.051614101510333146,2
0.7949152268214005,-0.7758883979123351,1
-0.5623208674439846,0.1270323352793864,2
-0.5558584465617425,0.18015796487119187,2
-0.5558784532175399,0.12670144054174107,2
-0.5522047066775141,0.08571930137782781,2
-0.4638745312726599,0.39834074439777195,0
-0.5614553876155485,0.13801755278626077,2
-0.34420430659364976,0.5095328191768324,0
-0.540492485543074,0.2502757871512908,2
0.3242135049830895,-0.0011007671680777343,3
-0.5526933662455698,0.08962502531416834,2
-0.5586205567918866,0.1655767357745261,2
-0.5518398306664462,0.06465679073665669,2
-0.4510976319123518,0.40856915145909495,0
0.6832294239229351,-0.7151496968800745,1
0.9100338248823406,-0.6035140324767854,1
-0.5459607450798942,0.2488563030637853,2
-0.14399519000801778,0.513563286070906,0
1.0434335700459214,-0.23326165088726483,1
-0.12013736403416428,0.6513486092662926,0
-0.48541970650566035,0.25372244343568146,2
-0.5477342392470802,0.20316780290926045,2
-0.5380626801901228,0.015538232013675874,2
-0.5479430039392186,0.0718588743549858,2
0.7202189900646765,-0.7959782575806741,1
0.957680815526105,-0.6009389845451301,1
-0.5531627440391601,0.1398192284607929,2
0.5169576078194696,0.18578283371579996,3
0.6399011831071987,-0.524992882723423,1
-0.5471566622537458,0.19140816396723667,2
-0.5577355886352809,0.13378393200112762,2
-0.5520088947230559,0.16048353595595688,2
-0.5483091492935019,0.07960004512937248,2
-0.5466176743520489,0.07758331927545593,2
-0.5458158199232981,0.06580527171159038,2
-0.19776951782610294,0.6684623259391981,0
-0.5352469460031052,0.01976786219593978,2
-0.5502627645255789,0.1327439302683701,2
0.8295682567121972,-0.7370647449422425,1
0.6760306645505697,0.1106418779881145,3
-0.48586532569925045,0.4414563731714961,0
-0.5467835179960447,0.18406952032662832,2
-0.5421298241350831,0.05527570721424852,2
-0.4745751219154541,0.392038078669532,0
0.41529078661865343,-0.8102376178087591,1
1.0236052031060952,-0.6522237013107287,1
0.704246490749511,-0.6166182370906416,1
1.1153727589120428,-0.41575086684439755,1
-0.5317055339303732,0.023210323106117415,2
0.35936705525453944,-0.5965697799992926,1
-0.5408677197348248,0.06905183266857927,2
-0.08319751950756074,-0.6215705802638315,2
-0.5315420882946088,0.026164119327252877,2
-0.5437492997983276,0.10734603443580876,2
0.9584027257263251,-0.22881825060280317,3
-0.3348038185609212,-0.21190145846152406,2
0.5978180924570062,-0.733371818980803,1
0.5278993603075518,0.38277335399533435,3
0.8169252439819837,-0.5808734074262664,1
0.4038295009105873,-0.7577165779091566,1
-0.5429146520022682,0.1933987105484675,2
-0.551125175479594,0.17782308132596625,2
-0.5415112425018397,0.3197682866805398,2
-0.4532223922712724,-0.0796604107945487,2
-0.4734600823588589,0.39693760545301476,0
0.20753683604844575,-0.6014251390546037,1
0.16119274017719337,-0.6540265239362651,1
0.4600705337572692,-0.6833375219153082,1
-0.23497843535676702,0.6131070738245555,0
1.0740831495713041,-0.26065384383636353,3
0.29618120788152186,-0.6911694052588441,1
-0.5292691977172428,0.04495513343358591,2
-0.5334506736562169,0.06949067119586447,2
-0.5081486810089905,0.39374504743305877,0
1.0535829810584458,-0.6162180873005122,1
-0.5219308323611718,0.28404292306537043,0
-0.5306422861199702,0.05328485253935782,2
0.7442569766782149,-0.7658846711296243,1
-0.5249801436624679,0.03157599407026421,2
-0.5038117568830761,0.10454695263892294,2
-0.5375002813075966,0.19426855517771457,2
-0.5412671927195541,0.18981507668887332,2
-0.3640570328818312,0.5372054885094604,0
0.5478353791678428,-0.7426271673024538,1
-0.5312309148633597,0.29901387016146735,0
-0.518205581410371,0.168277958299547,2
-0.5325570535452318,0.08498621132828268,2
0.5024222728885671,-0.8068222934523858,1
1.2355747296831705,-0.20388716581716038,3
1.0179809545152019,0.22655675544771275,3
0.5454590897352957,0.11385967301302136,3
0.7553917301948577,-0.711775713642623,1
-0.5287757095278304,0.06359099103571852,2
-0.5257557868391085,0.05272434911318758,2
-0.5340342637031578,0.1357939464146805,2
-0.5332083361508859,0.11850067144908061,2
-0.44220237557573544,0.43595765092835564,0
0.49988468846620504,-0.4544884476397747,1
0.11549114900988038,-0.710822899994057,1
0.21048559009840265,-0.7035208527699675,1
-0.2953793817986673,0.6519302943593215,0
-0.34163630320089405,0.6057032085418761,0
-0.5018700673178916,0.36074646541611133,0
-0.5329454882112142,0.15756348855693988,2
-0.5313159414624663,0.13668263354153426,2
-0.5244239019837106,0.23598181891707326,0
1.030122510701995,0.21043071719580975,3
-0.3604652375658957,0.2555646574353512,2
-0.3501272397043541,-0.2627546428269509,2
-0.5202576579189807,0.044853083247721824,2
-0.5180176025071352,0.040244714179413894,2
0.685512157145601,-0.7786311447811839,1
-0.5205755460734626,0.05431522639370371,2
0.1588923968746096,-0.7178169593451649,1
1.0570674946557053,-0.6180405713478597,1
0.8227701731235595,-0.2864213017615697,1
0.9440756896781765,-0.6304541300378737,1
0.20192541832356928,-0.7380841892449453,1
-0.5244306231444246,0.21719114934281997,0
-0.5310968852669039,0.23598480671186228,0
-0.5143507300845594,0.04376267748029436,2
0.6736122848053441,-0.13458669992547828,3
-0.10522518745932981,-0.5002590417100182,2
-0.5078526589240475,0.31298113188779786,0
-0.5134412668338756,0.0452959396102971,2
-0.5234388456915302,0.200325697443651,0
1.0504409024610948,-0.48680193858887433,1
-0.5126217309248242,0.04641040500820099,2
0.6575107466959142,-0.7464484846343404,1
-0.5280547944804812,0.14231781708157265,2
-0.06528547540067635,-0.5075216459045748,2
-0.48330283745220526,0.35744284098225326,0
-0.5206383114412103,0.2051045244816465,0
-0.362700141644123,-0.19777318019139278,2
0.8739047149155701,-0.324405481525125,1
-0.5111758336019097,0.0474860977630221,2
-0.273733833768266,-0.03251831443089339,0
-0.5204871619910292,0.18337794344718958,0
-0.5224203415607495,0.10677258345881412,2
1.1769318174269259,-0.36949089325313733,1
1.1071357890115914,-0.03555948491543072,3
-0.15836053084891455,0.3665773119915437,0
0.9054801554353713,-0.7008467740140712,1
-0.5274734237651598,0.18720100746007598,2
-0.4249838109873647,0.4826395172364178,0
-0.51786346940733,0.19620300356979364,0
-0.012971481338074835,0.7427380664639879,0
-0.20675490489814702,-0.24400788101936238,2
0.9717724528380158,-0.6122661020270534,1
0.16512616725974294,-0.6891319729825618,1
-0.5174932410252885,0.1148009522616603,2
1.043452455544983,0.06431930833432362,3
-0.5106100067839195,0.23032930427353535,0
-0.5186915577598544,0.13235088753446345,2
-0.44290111413890054,0.4219758180676739,0
-0.4595344236818154,0.09263135225718278,0
-0.517187834006253,0.14051901798307295,2
-0.395570139049667,0.6313140600183234,0
-0.5147879663806472,0.1636835341774077,0
0.43889177074166413,-0.5901373250290304,1
0.6544150340919557,-0.766203842157864,1
0.517057589539963,-0.7919561580904182,1
-0.41232346250740576,0.5078368374602219,0
0.993220021730242,-0.6396307047942837,1
1.1263897877633804,-0.5473393003808352,1
0.6535162996656193,-0.7190513331335145,1
0.9907952803388712,-0.5909994059316412,1
-0.5107331217864916,0.28399389399719094,0
0.7431119154145985,0.3490234262762308,3
-0.07226872309015857,-0.5410003914705778,2
-0.26236718159954736,0.6719141316493848,0
-0.14575369651309186,0.19517135992018475,0
-0.5041536223385722,0.08838306212117726,2
-0.4953769751652816,0.3190195241712965,0
1.0923135584909263,-0.06825278592199376,1
-0.5081908503154265,0.1478441251730745,0
-0.06907859049152665,-0.5452248637550364,2
0.5891285720973828,-0.7150170088630736,1
0.20879262013024702,0.361264843436652,0
0.7468513863510239,-0.7181222082603428,1
0.4515420795784613,-0.174521007441026,1
-0.44171616514987433,0.1830148742899881,0
1.1882061332696021,-0.4303656478196601,1
0.47343379882181386,0.33348454155986434,3
-0.44783632724127964,0.2688082946778827,0
0.4236310297089671,-0.32589622636508403,1
0.26379755471307326,-0.7016174606634591,1
0.41988265744557535,-0.4777821544230113,1
0.10591872434034456,-0.5646388000068201,1
-0.5012058907742281,0.1748624569324896,0
0.11728072476946946,-0.3649088715095333,1
-0.49003130470553957,0.2857994584918755,0
0.13576537738568137,-0.6057307067361624,1
-0.49304787683150875,0.2554893916893671,0
1.1291148948552883,-0.5013549093961805,1
0.9772454624239177,-0.6620661611924913,1
-0.2711595891919604,0.665404516888408,0
-0.49981976531668204,0.2565429264935398,0
-0.4900186040041367,0.24900426525912137,0
-0.4893495492091226,0.06988615341418673,2
0.9441181925005614,-0.6017744041216146,1
-0.48663441097175597,0.2627385857380845,0
-0.49733793126001746,0.26426754027985827,0
-0.35058440963397675,0.5793180072588497,0
0.34996607768227905,0.8500191262444868,0
-0.49468856457169247,0.1049642420785316,2
-0.48578687666094944,0.2644596913227297,0
0.8064871614899896,-0.657716125312289,1
-0.49534622668324535,0.19813130269647652,0
-0.4549815565416609,0.39369087153615834,0
0.054747667818054686,-0.5903626750629412,1
0.5482540826997274,0.7878120785847516,3
-0.06944476762019282,-0.016951465879074257,0
1.0688248411979773,-0.5744266739514687,1
0.4464908677721594,0.552676070259013,0
0.41836106420763197,-0.6802534812232207,1
-0.206737009426607,0.7417182698039843,0
-0.49227058029022835,0.26965042556139324,0
-0.19885606704468883,0.2799077454722341,0
0.6958457469446904,-0.7044578990436925,1
-0.49268935148599247,0.1654192161949232,0
-0.4584463388370371,0.3512397427465324,0
0.7654368691476519,-0.7399531842184471,1
0.941783263260985,-0.5067866800462786,1
-0.47854237038684205,0.2896845450604399,0
0.6421439400932093,-0.7374737823060235,1
-0.4797858692959485,0.07968760841707992,2
-0.48411927187888615,0.2534258510621699,0
1.0285464943294684,-0.337125318147042,1
1.1040293760385103,-0.5690253041848068,1
1.0952579592259943,-0.5709880681954675,1
1.1008635905196373,-0.1040055955701841,1
-0.4772055582615071,0.08210806609739986,2
-0.4611147428041144,0.3250813423920434,0
-0.4814412313275646,0.13884777986178973,0
0.18144637918776818,-0.6258154076678027,1
0.306724418452435,-0.5636719025878374,1
0.6715592914302915,-0.7494614085712752,1
0.3256299353382919,0.5542273477631956,3
0.8832870694221477,-0.4952970037849309,1
0.8589967844289556,-0.6718556101413574,1
-0.47970238763443174,0.134096499499321,0
0.8637914566001031,-0.5614738093875805,1
1.0951979042034194,-0.02111240892314192,3
0.2530262681248627,0.7728304556638305,0
0.35371070075837874,0.07076197720466798,0
0.8411368887748755,-0.5717886050530477,1
-0.2136945644576342,0.6708622737623887,0
1.156072922179254,-0.41150535439480224,1
-0.4783938259617323,0.1908989127758912,0
-0.46130123666426637,0.3702882157401339,0
1.2585063334572588,-0.30084070854135125,1
0.921622002256619,-0.6816929031551061,1
-0.4768601101753385,0.12156733269292669,0
-0.4744766095264524,0.3406743028953869,0
-0.4770079407789736,0.14534318709143076,0
-0.47340429269253825,0.3073238527447425,0
0.17685084053621702,-0.3544532149096051,1
0.7591220214952056,0.5087280245360415,3
1.0896393696644868,-0.3527229104588984,1
0.1442349003739854,0.7970897310355602,0
-0.47496401212084616,0.29789907580905384,0
-0.07992216611304481,-0.2598722044078845,0
0.9193657322737369,-0.5720850287054997,1
-0.47249475939233304,0.2146348212540897,0
-0.47324248091088417,0.13248224679177756,0
-0.4519591236630328,0.32937029365740045,0
0.8922702382895745,-0.4057543834179738,1
-0.3143220019479615,0.6374938461168524,0
0.8743123839782161,-0.6357041297642898,1
-0.14700416232318989,0.7903636896869654,0
-0.4658854044381077,0.25873739858631106,0
0.6150361904237921,-0.7115861022155248,1
1.2184556882072106,-0.19094148162633012,1
-0.4467173215746094,0.33201790233079037,0
-0.3252890916103895,0.5636829766420633,0
0.6240537384824912,0.2364963010311273,3
-0.4347956245799343,0.371762828608633,0
0.9713937047421685,-0.5906006250297642,1
-0.472936179692015,0.36121304912578706,0
1.1105883853076117,0.09062426254032335,3
0.4398339905557503,-0.19018414126710834,1
-0.4244076906763237,0.4556021810241074,0
1.2124326903144982,-0.03650496358471029,3
0.94631273890322,-0.6874762772919636,1
1.181893174201786,0.023240695432847763,3
-0.4648570387217763,0.15679440039464154,0
-0.4500846554122574,0.2977253331445339,0
0.31282380259942455,0.8682244152852894,0
-0.4655928922839795,0.2065234945276786,0
1.161565057633599,-0.4360680609780209,1
-0.4626716275132281,0.28852687548824774,0
0.393422462398373,0.016641682276265144,3
-0.42336164196258297,0.38535687206439867,0
-0.14952758184686882,0.14293538594780145,0
-0.460480797369287,0.16457527856626358,0
-0.20650411092421153,0.7480859396481123,0
-0.4597955571939822,0.13642428185949634,0
0.8722336688230765,-0.6361076492585933,1
-0.39238279997232645,0.4313441436467692,0
-0.46120171908011287,0.19263276880053148,0
-0.42247268490027834,0.38166529178789743,0
1.0966415538884169,0.1794451784205689,3
1.219550556173339,-0.2041117663070125,3
0.019212721787675042,-0.4525462711278921,2
0.9944294768752625,-0.5939537807527484,1
1.2353704498980536,-0.3962257797092909,1
-0.45223842764357003,0.10386892403860337,0
0.04034039495945375,-0.49626045841163435,1
1.010833091359361,-0.6150851828386179,1
0.2663856065251799,0.38987922406140685,0
0.5814164491829686,-0.5452232103852607,1
-0.45384765776530056,0.14006702143566135,0
-0.4562747904527036,0.1456189006822818,0
-0.29445695214634093,0.5890752956605162,0
0.851273590296598,-0.6383319791727308,1
-0.20621425990502518,0.20091964801690115,0
-0.44846161995429995,0.10705670756884433,0
0.03578108230171995,-0.4351942851590161,0
-0.4475690753181952,0.10822578852586488,0
-0.45059988262411704,0.1929213091219072,0
-0.26396782372428984,-0.0816240393043149,0
0.8639078674947644,-0.49425671594573456,1
-0.44863873717037306,0.23678002352573935,0
1.222022201905158,-0.0572901771340825,3
-0.4458909167975516,0.10967785801180875,0
-0.38176796181072226,0.4435160642700458,0
-0.44917507945857943,0.1839699901276091,0
-0.44526324947991025,0.10953532313542419,0
0.6988624341177706,-0.1581132583637484,1
0.7524871361955839,0.7184147063899656,3
0.9841934133427327,-0.5182433967595381,1
-0.4476701573497733,0.1942094804221546,0
0.9328903392011625,-0.3843973149578016,1
-0.06900977416667282,0.734692174042538,0
0.9052290179812721,0.41547109314904174,3
1.231244443450955,-0.324728217024424,1
0.27441805013366205,-0.2874855877987212,1
-0.396537455772255,0.40211027402575744,0
1.1230141525786883,-0.34221079418791794,1
0.6303692742567109,-0.657531573796402,1
1.172957049975683,-0.4680229309162852,1
-0.43693314372109937,0.11737571418460664,0
0.07440970592106509,0.5103648198437755,0
1.192337190445521,-0.20565096701729424,1
0.4702149259951286,0.8378227961309056,3
-0.2906505498801389,-0.007102090286148874,0
0.8702407572958383,-0.6830062972197561,1
0.24642782871572777,0.8380372290655156,0
-0.4194380506118083,0.3458317964205525,0
0.7597470032191674,-0.7131453054017447,1
0.9998638070719107,-0.265880020377466,1
-0.25179761718626115,0.20487276395325926,0
-0.3898277512582033,0.41473765237748866,0
1.2263241146332098,0.0941577716181136,3
0.7109886985853587,-0.7029035276406072,1
0.9396172674079758,-0.6268715022170189,1
-0.4333382507247083,0.27022794227472435,0
-0.12333742181198967,-0.0792795004122141,0
0.41324483827360026,0.5333138780353562,3
-0.4314188911762268,0.20089602017612537,0
1.2629403664438354,0.04091083754183771,3
0.8006465029085429,0.2780245796618667,3
1.0695439161224796,-0.5606492841360835,1
1.1019152645034138,-0.5614248696715707,1
-0.3278669700024751,0.51496710914322,0
-0.4183604748967437,0.2792850076431061,0
-0.2532602073425683,0.6567927171856042,0
0.8816220743432029,0.04103617234132371,3
1.144700776696065,-0.47765832813202386,1
-0.42381594094192165,0.19950875842882757,0
-0.4236580726911017,0.21195162544439547,0
1.2126426708398612,0.2772400796595121,3
-0.41027764022904156,0.29368954926952845,0
0.7030567024646085,0.36983580944155037,3
-0.38197726965273393,0.39776307011043194,0
0.8389265861602913,-0.3069308700933595,1
1.2787561558111835,-0.06982268869578398,3
1.2732776618867596,0.0655712003413866,3
0.4813714952714319,0.27874397660485933,3
1.0439284515380154,-0.5490363009759113,1
0.5675799666781025,-0.24311832023440763,1
-0.4138711511655616,0.24356848986729981,0
0.7650889200148862,0.766158722761656,3
-0.40436638788922985,0.3307225797662345,0
0.03639101844264938,0.8850565754246447,0
0.22100458101007484,0.8187663958316262,0
-0.4058007185179057,0.276392932591939,0
1.2890971222759466,-0.05306213340746495,3
1.0989125147333845,-0.4378478542143798,1
-0.4029022055692108,0.32418560598339036,0
-0.058455167338424145,-0.19830820613796504,0
-0.4091793876980896,0.25010871784011884,0
0.5794193841210515,0.37293768243394254,3
-0.010754622013530286,0.7985491872086948,0
0.869352153749939,-0.35989800663368504,1
-0.18279563624806794,0.5166826634888682,0
-0.11747555876093792,0.01065369460094989,0
-0.4122542728898773,0.2041301443824789,0
1.1624332727362423,-0.3814761536834093,1
0.019571637748869646,0.545876499907843,0
1.1785919535602403,0.33202992302662976,3
0.25496164384198455,0.23351819132777601,0
0.9063749597920383,-0.27622477203590645,1
1.1884027475002088,0.0710036318842721,3
-0.4072004816797525,0.20657451542607858,0
0.3568044371361468,0.562472927156169,0
-0.4058421709772367,0.2077043690087145,0
-0.37798277099795924,0.3777140362933691,0
-0.40536450191296164,0.1428555016450665,0
1.1147590273235428,-0.23773001388215984,1
0.7887676487607307,0.14217941031747855,3
1.232595862981314,-0.25254047738975316,1
-0.19796130782472424,0.7136309058731001,0
0.6830963621555276,0.31150174684764476,3
-0.36466690817484326,0.4157872990500526,0
-0.40219404134821646,0.2095687909154409,0
-0.3156289225671399,0.5515629318944683,0
0.11574831666305707,-0.10696965099150221,0
1.3017257980387895,0.03362947139282229,3
1.2371346796727467,-0.3513614480275781,1
0.1082029273312417,0.8338542377440593,0
-0.4020758746481059,0.21494651041820975,0
0.6205084511571584,-0.4703249239072575,1
-0.3543816472922879,0.424108723234499,0
0.28581983588700993,-0.28419388745836954,1
-0.048755213036728785,0.8205381119182882,0
0.4617672048172163,0.16983579567260126,3
1.2799941096872238,-0.2397023308649768,1
-0.35898843847351913,0.39904485071153406,0
-0.35510307082762765,0.4301002120633497,0
-0.3705355005719035,0.3798703438286609,0
1.3076156849796594,0.02070612871395826,3
1.0408776595292302,0.065292942135666,1
-0.35946719389259635,0.37809890937628426,0
-0.3638934677379693,0.403433129562624,0
0.34666956744400407,0.8575049475919162,0
0.6203439325194415,-0.3069712009896929,1
-0.37199494246953363,0.3327640228582126,0
-0.3912731157786772,0.25613274741047815,0
0.9037948176245012,-0.11823185318472544,1
0.7697243409951315,0.6912237172186025,3
0.2054162279089881,0.8480658870951172,0
-0.30107601904611825,0.5571243040261081,0
1.282373496800569,-0.19295819627765184,3
0.2700060162839959,0.8177731538668039,0
1.086302296827689,0.0036626220579569196,3
-0.38847150810070985,0.15321193962210478,0
0.9334788896602999,-0.5076244161537781,1
-0.3822780978624153,0.24369816296506533,0
-0.2781200409564761,0.38875098227382254,0
0.6809045025320921,0.07796490181688644,3
-0.38262081876215465,0.22522905438396998,0
1.234140461036395,-0.33237789574302934,1
1.2713375484061784,-0.026822002219503892,3
0.6182971884059701,-0.4693526367553478,1
-0.3284868455981307,0.4312551798434732,0
1.1854982388658593,-0.45441200849481905,1
0.8258573252738594,-0.6376219977425419,1
1.1041333836316218,-0.553684750968761,1
0.13477002934704926,0.021883642796216882,0
1.2665377936132798,-0.15958908836508903,1
-0.2506396956994953,0.5891908230121813,0
0.3775453268484212,0.9081464842020263,0
-0.380204953114647,0.15884848789925884,0
-0.2899355058193047,0.509123236041101,0
1.1900200062452944,-0.43089456289122646,1
0.8480353760745044,0.6539885261154732,3
-0.3612846992428413,0.35708653309243915,0
-0.378815656549282,0.16052561106678606,0
0.7918973942578047,0.030698055819476187,1
0.6404267327699407,-0.5880091566695296,1
1.2538019356204249,-0.2998764477603658,1
0.2445283211139487,-0.4096307020075522,1
1.250221446633325,-0.002092004123317623,1
1.2545297702041318,-0.23964879018651697,1
-0.22519773061615325,0.6432977283365944,0
0.6904708088820745,0.39812867578390665,3
-0.1313040810134125,0.7030059907809054,0
-0.19245345542605202,0.6274017412398565,0
1.0855077505514612,-0.42033369180943797,1
-0.27868846037347955,0.483875502774714,0
0.054123016509316973,-0.02136347315900325,0
1.0555067526546629,0.19079080841271737,3
1.0646702586937684,-0.585387724426538,1
1.0581314704567035,-0.35260279834960856,1
-0.34292989020236414,0.33728856724925016,0
1.082756974581566,-0.5070236860779591,1
1.2725488272452725,-0.05504294854657059,3
0.6476230655654572,-0.5360839768518184,1
-0.023203558016517394,0.7755811720888474,0
0.7693548543936812,0.2910427980388328,3
-0.3334103937292507,0.4133526729296686,0
0.9646692472915,0.5401154716070043,3
0.277774099694095,-0.3774993646825535,1
-0.18382825226490213,0.647200200875473,0
1.1422585830710392,-0.20482064413717638,1
1.0448327799932566,-0.4837969519341353,1
1.0518880239915742,-0.11040986660702282,1
-0.35661914822897584,0.17737268817762086,0
-0.1724577892343663,0.6355007719589557,0
1.0426133272907396,-0.5109967706734649,1
1.0235820351796074,0.29178178080089034,3
1.0838073582008754,0.49370939320465795,3
0.8736404221433921,0.029476128821246523,1
0.8557872356301651,0.24073326523152544,3
1.166774604955021,-0.04351522806908948,1
0.862430111705854,0.4940233722480503,3
1.2332366710778466,-0.3382667738895185,1
0.41614420201146074,-0.22089205140687873,1
-0.3446599827704069,0.24344195454589057,0
0.49559411617482646,0.14929044120632914,0
-0.23081330736832031,0.5581384185699829,0
-0.27495036811448154,0.4696066915550303,0
-0.34793078975344627,0.18055530418956364,0
0.7083197196191855,-0.5227649904803551,1
-0.33263836996745977,0.29259760219424535,0
1.1648700840231951,-0.47590374144204,1
-0.1319204716475115,0.7297855648194898,0
1.211837955219021,0.09783982545376821,3
-0.15191332002090835,0.6372005455665373,0
0.5753974779181596,-0.4341158970082399,1
1.2297708643879475,0.3176728913958643,3
-0.18954510402180308,0.6180480431442201,0
0.4444573343029784,0.8809017544872754,0
0.6042034080204357,0.5858008447108802,3
1.0068715800230428,0.5077601908305555,3
1.2555324723648413,-0.18793459566454424,3
0.8794493237856692,0.16059049328620603,3
0.5128640285548345,0.32670683665388295,3
0.42411014676860603,-0.14551227590105137,1
0.647549469146362,0.19784139599287098,3
0.40161410382812096,0.08072551855026892,0
0.9971863516485777,-0.03221084302383535,1
-0.32674845037808886,0.26717991881932035,0
1.292209318825437,-0.20843161228905002,1
1.2524753554295462,0.12575275799695618,3
0.9220271062250379,0.5836407824533816,3
0.5895675843330582,-0.07064202595417314,3
0.2579317754072398,0.6485688891773623,0
1.0101322931817804,0.06178753551574632,3
1.013343103395333,0.5346229176283591,3
-0.23507139154376058,0.5068185875382868,0
0.9877317253597028,0.5365941066233608,3
1.1663649757855423,0.2106371723338924,3
-0.31885045073193,0.2820278403799695,0
0.30654554395304184,0.9058253977931243,0
1.1779219961902114,-0.43527727027966107,1
1.0476889690985292,-0.3713275046624798,1
1.1894443572601212,-0.3060664004561762,1
0.39892738586399146,0.6498253088455281,0
0.7736889067867303,0.12620346762201012,3
-0.014247025389398945,0.34333980967082545,0
-0.200580187524293,0.546135209477886,0
-0.28337217540018134,0.3722338426992116,0
1.1242178659774402,0.5765232965224462,3
-0.14584950212186415,0.6298871827899613,0
1.2098705320079342,0.20004651957012642,3
-0.19486762523822085,0.5977428662746778,0
-0.3143201883434751,0.2025411888141473,0
1.2626979350214775,0.35551857681183247,3
1.153417398598423,-0.18649983197138373,1
0.37707528876321045,0.8946449518663703,0
0.11909814321313947,0.09130004907564626,0
0.528791727885361,-0.1650827234634672,1
-0.06742841274000495,0.7231588383183877,0
-0.06510685605084238,0.7447863430322221,0
1.1356041406090134,-0.19671579788112492,1
0.8821342459465207,-0.3589124743346297,1
0.7047524056691957,0.4956943275765438,3
0.9294843586519754,0.014834531262712747,3
1.145492505135439,-0.3171439434869022,1
1.2204236363460206,0.016295390938807736,1
1.188679350770678,-0.07113377901178373,1
-0.06667930735585459,0.699317345058227,0
1.0366654043503618,0.49546314067331815,3
1.0642015959655482,0.20665528492139051,3
0.6946796282807982,-0.35247213807921285,1
0.7118905116529458,-0.26098643509084646,1
0.6373548223682107,0.8396416400788045,3
1.0898897342275742,-0.5773487916364136,1
-0.16048483407980252,0.5758520809590785,0
0.09044749992397735,0.855731887024648,0
-0.24518273408917607,0.40542757358456877,0
0.03193201017209289,0.051629689274029854,0
1.1172806998593061,-0.3386354227170489,1
0.9368767161603134,0.21211318595221199,3
-0.2599134321614634,0.3678401196764279,0
-0.2871308370158344,0.2625882651306117,0
1.1773179127455682,-0.4009523791869483,1
1.252584586539603,0.09980659899777816,3
0.9854234104454763,0.016038471161697675,3
1.2698379945689247,-0.26744449441271834,1
1.0828830303241714,-0.5842567193439876,1
1.1928405279984045,-0.41317515791690995,1
1.119593625560597,-0.07673136251386788,1
1.0620875159757739,0.4741357752566941,3
1.3113760722612076,-0.00308472381154455,3
