ID Contratos que utilizan banca movil,ID Sucursales banca comercial,ID Terminales punto de venta,ID Establecimientos con TPV,Cable coaxial,DSL,Creditos bienestar,c,estado,municipio
6601.422092,2.053319469,18.47987522,14.37323628,0,0,2,0,Jalisco,Valle de Juárez
6602.74546,1.901164831,92.39661081,70.72333173,4000,4823,3,2,Sonora,Magdalena
6712.097262,1.853120661,474.1790275,187.133778,0,0,9795,2,Quintana Roo,Benito Juárez
6729.465258,1.549711049,51.76034903,37.50300738,5590,4275,100,2,Morelos,Puente de Ixtla
6789.356138,2.35496224,23.5496224,21.19466016,0,0,4,0,Zacatecas,Teul de González Ortega
6800.475928,2.557767639,341.1703045,171.819163,22823,34895,2013,2,Jalisco,Puerto Vallarta
6828.601997,1.722733406,102.3460255,67.10829677,0,0,6066,2,Veracruz,Minatitlán
6834.256018,1.790483227,249.8185566,112.8189019,34744,48008,20834,2,Tabasco,Centro
6854.210417,3.179273286,126.4139616,79.33043819,10414,5659,3822,2,Oaxaca,Salina Cruz
6873.160836,2.521554816,342.0860783,243.512233,0,0,4765,2,Querétaro,Querétaro
6905.624094,1.639658506,172.5687342,128.2340717,0,0,15098,2,Chiapas,Tuxtla Gutiérrez
6927.467852,1.7097567,150.7694545,80.8248622,32016,23723,12971,2,Veracruz,Coatzacoalcos
6927.700768,3.199893917,753.9576135,342.5103842,0,0,10489,2,Ciudad de México,Álvaro Obregón
6940.805023,6.278430595,12.55686119,12.55686119,0,60,20,0,Oaxaca,Ayoquezco de Aldama
6950.335279,2.843583105,194.0436384,142.6530858,0,0,16029,2,Ciudad de México,Coyoacán
6980.394354,2.899519906,284.1699568,159.5161098,140531,96261,17857,2,Jalisco,Guadalajara
7000.975069,2.435273798,245.7128819,118.5166582,52705,30868,11147,2,Ciudad de México,Azcapotzalco
7034.29487,1.970778967,251.5233728,89.31310395,80474,38100,16562,2,Veracruz,Veracruz
7061.808996,2.717075649,168.4586902,144.0050094,23720,9288,915,2,Tlaxcala,Tlaxcala
7081.01529,2.528418028,290.0456681,207.420579,65723,9665,2598,2,Zacatecas,Zacatecas
7328.043073,1.842605751,120.5064161,79.23204731,5140,4688,5,2,Sonora,Cananea
7356.930005,3.124558835,232.6234053,162.1646035,7598,10912,422,2,Tlaxcala,Apizaco
7433.810713,2.691946664,49.80101329,41.72517329,0,0,23,0,Veracruz,Naranjos Amatlán
7465.213993,2.503720634,272.8128187,114.4756712,18762,13848,1971,2,México,Huixquilucan
7555.379711,3.266043698,239.0335731,155.5453311,18027,15992,2705,2,Veracruz,Orizaba
7653.921406,3.289263776,352.9608001,222.3346911,94700,33902,6889,2,Morelos,Cuernavaca
8115.26773,2.236350234,65.74869688,54.56694571,0,0,598,0,Nuevo León,Pesquería
8140.45155,2.173166125,102.5963165,77.09020886,7142,8025,427,2,Hidalgo,Tula de Allende
8195.324851,3.217006811,225.3111145,134.5915224,39120,46069,1621,2,Tamaulipas,Tampico
8485.056004,3.647368626,416.3471287,254.3127775,0,0,4258,2,Veracruz,Boca del Río
8765.675983,3.950059588,157.0148686,106.1578514,0,0,108,2,Veracruz,"Antigua, La"
9013.546854,4.480891264,2268.267285,213.5445643,16636,8214,1358,2,Ciudad de México,Cuajimalpa de Morelos
9234.792677,2.479556942,600.9177417,286.3023306,29176,19586,6097,2,Quintana Roo,Solidaridad
9540.069907,3.375750649,349.5391223,266.8828748,0,0,5237,2,Oaxaca,Oaxaca de Juárez
9656.144794,3.357326819,363.8680264,245.6995796,35968,31942,4568,2,Hidalgo,Pachuca de Soto
9925.228132,1.855356226,66.79282414,53.80533056,0,0,0,2,Sonora,Nacozari de García
17499.45455,7.128938287,1775.47037,537.8203675,59955,27569,7515,2,Ciudad de México,Miguel Hidalgo
21482.13215,10.52364015,841.5153678,414.462292,0,0,923,2,Nuevo León,San Pedro Garza García
78005.78376,6.244149247,909.3978963,344.4272725,0,0,5262,2,Ciudad de México,Benito Juárez
85053.75635,6.588273393,1271.347174,591.6648688,0,0,18307,2,Ciudad de México,Cuauhtémoc
